X,CH1,Start,Increment,
Sequence,Volt,-5.999999e-04,2.000000e-07,
0,-1.562500e-03,
1,-1.562500e-03,
2,-1.718750e-03,
3,-1.406250e-03,
4,-1.406250e-03,
5,-1.250000e-03,
6,-1.406250e-03,
7,-1.562500e-03,
8,-1.406250e-03,
9,-1.718750e-03,
10,-1.406250e-03,
11,-1.093750e-03,
12,-1.406250e-03,
13,-1.406250e-03,
14,-1.718750e-03,
15,-1.250000e-03,
16,-1.250000e-03,
17,-1.406250e-03,
18,-1.562500e-03,
19,-1.406250e-03,
20,-1.250000e-03,
21,-1.250000e-03,
22,-1.250000e-03,
23,-1.093750e-03,
24,-1.250000e-03,
25,-1.406250e-03,
26,-1.562500e-03,
27,-1.718750e-03,
28,-1.562500e-03,
29,-1.406250e-03,
30,-1.250000e-03,
31,-1.406250e-03,
32,-1.250000e-03,
33,-1.562500e-03,
34,-1.250000e-03,
35,-1.093750e-03,
36,-1.093750e-03,
37,-1.093750e-03,
38,-1.250000e-03,
39,-1.250000e-03,
40,-9.375000e-04,
41,-1.250000e-03,
42,-1.406250e-03,
43,-1.562500e-03,
44,-1.406250e-03,
45,-1.250000e-03,
46,-1.406250e-03,
47,-1.718750e-03,
48,-1.562500e-03,
49,-1.250000e-03,
50,-1.718750e-03,
51,-1.406250e-03,
52,-1.406250e-03,
53,-1.093750e-03,
54,-1.562500e-03,
55,-1.250000e-03,
56,-1.250000e-03,
57,-1.406250e-03,
58,-1.093750e-03,
59,-1.406250e-03,
60,-1.406250e-03,
61,-1.718750e-03,
62,-1.718750e-03,
63,-1.093750e-03,
64,-1.250000e-03,
65,-1.406250e-03,
66,-1.406250e-03,
67,-1.562500e-03,
68,-1.406250e-03,
69,-1.562500e-03,
70,-1.562500e-03,
71,-1.093750e-03,
72,-1.406250e-03,
73,-1.406250e-03,
74,-1.718750e-03,
75,-1.093750e-03,
76,-1.250000e-03,
77,-1.093750e-03,
78,-1.250000e-03,
79,-1.093750e-03,
80,-1.406250e-03,
81,-1.562500e-03,
82,-1.406250e-03,
83,-1.406250e-03,
84,-1.250000e-03,
85,-1.250000e-03,
86,-1.093750e-03,
87,-1.562500e-03,
88,-1.406250e-03,
89,-1.093750e-03,
90,-1.250000e-03,
91,-1.718750e-03,
92,-1.406250e-03,
93,-1.562500e-03,
94,-1.562500e-03,
95,-1.406250e-03,
96,-1.562500e-03,
97,-1.562500e-03,
98,-1.406250e-03,
99,-1.250000e-03,
100,-1.093750e-03,
101,-1.250000e-03,
102,-1.406250e-03,
103,-1.562500e-03,
104,-9.375000e-04,
105,-1.093750e-03,
106,-1.093750e-03,
107,-1.406250e-03,
108,-1.562500e-03,
109,-1.406250e-03,
110,-1.250000e-03,
111,-1.562500e-03,
112,-1.562500e-03,
113,-1.250000e-03,
114,-1.250000e-03,
115,-1.562500e-03,
116,-1.562500e-03,
117,-1.406250e-03,
118,-1.406250e-03,
119,-1.562500e-03,
120,-1.250000e-03,
121,-1.250000e-03,
122,-1.562500e-03,
123,-1.406250e-03,
124,-1.406250e-03,
125,-1.718750e-03,
126,-1.562500e-03,
127,-1.406250e-03,
128,-1.406250e-03,
129,-1.250000e-03,
130,-1.406250e-03,
131,-1.718750e-03,
132,-1.406250e-03,
133,-1.406250e-03,
134,-1.250000e-03,
135,-1.406250e-03,
136,-1.562500e-03,
137,-1.406250e-03,
138,-1.406250e-03,
139,-1.406250e-03,
140,-1.250000e-03,
141,-1.093750e-03,
142,-1.093750e-03,
143,-1.250000e-03,
144,-1.406250e-03,
145,-1.250000e-03,
146,-1.093750e-03,
147,-1.250000e-03,
148,-1.093750e-03,
149,-1.250000e-03,
150,-1.406250e-03,
151,-1.406250e-03,
152,-1.406250e-03,
153,-1.250000e-03,
154,-1.562500e-03,
155,-1.406250e-03,
156,-1.406250e-03,
157,-1.250000e-03,
158,-1.406250e-03,
159,-1.406250e-03,
160,-1.562500e-03,
161,-1.406250e-03,
162,-1.250000e-03,
163,-1.406250e-03,
164,-1.406250e-03,
165,-1.562500e-03,
166,-1.250000e-03,
167,-1.406250e-03,
168,-1.406250e-03,
169,-1.562500e-03,
170,-1.562500e-03,
171,-1.250000e-03,
172,-7.812500e-04,
173,-9.375000e-04,
174,-1.093750e-03,
175,-1.093750e-03,
176,-1.093750e-03,
177,-1.562500e-03,
178,-1.562500e-03,
179,-1.093750e-03,
180,-1.093750e-03,
181,-1.093750e-03,
182,-1.406250e-03,
183,-1.562500e-03,
184,-1.562500e-03,
185,-1.562500e-03,
186,-1.406250e-03,
187,-1.406250e-03,
188,-1.562500e-03,
189,-1.406250e-03,
190,-1.093750e-03,
191,-1.093750e-03,
192,-1.406250e-03,
193,-1.562500e-03,
194,-1.406250e-03,
195,-1.718750e-03,
196,-1.562500e-03,
197,-1.562500e-03,
198,-1.406250e-03,
199,-1.250000e-03,
200,-1.562500e-03,
201,-1.093750e-03,
202,-1.250000e-03,
203,-1.562500e-03,
204,-1.562500e-03,
205,-1.250000e-03,
206,-1.406250e-03,
207,-1.093750e-03,
208,-1.406250e-03,
209,-1.406250e-03,
210,-1.562500e-03,
211,-1.250000e-03,
212,-1.562500e-03,
213,-1.562500e-03,
214,-1.406250e-03,
215,-1.718750e-03,
216,-1.406250e-03,
217,-1.562500e-03,
218,-1.562500e-03,
219,-1.406250e-03,
220,-1.406250e-03,
221,-1.250000e-03,
222,-1.562500e-03,
223,-1.406250e-03,
224,-1.406250e-03,
225,-1.406250e-03,
226,-1.250000e-03,
227,-1.250000e-03,
228,-1.250000e-03,
229,-9.375000e-04,
230,-1.406250e-03,
231,-1.562500e-03,
232,-1.406250e-03,
233,-1.562500e-03,
234,-1.718750e-03,
235,-1.406250e-03,
236,-1.562500e-03,
237,-1.406250e-03,
238,-1.406250e-03,
239,-1.093750e-03,
240,-1.562500e-03,
241,-1.406250e-03,
242,-1.406250e-03,
243,-1.250000e-03,
244,-1.718750e-03,
245,-1.875000e-03,
246,-1.875000e-03,
247,-1.562500e-03,
248,-1.406250e-03,
249,-1.250000e-03,
250,-1.562500e-03,
251,-1.406250e-03,
252,-1.406250e-03,
253,-1.250000e-03,
254,-1.093750e-03,
255,-1.250000e-03,
256,-1.406250e-03,
257,-1.093750e-03,
258,-1.406250e-03,
259,-1.562500e-03,
260,-1.250000e-03,
261,-1.406250e-03,
262,-1.406250e-03,
263,-1.406250e-03,
264,-1.562500e-03,
265,-1.250000e-03,
266,-1.406250e-03,
267,-1.562500e-03,
268,-1.406250e-03,
269,-1.250000e-03,
270,-1.406250e-03,
271,-1.406250e-03,
272,-1.718750e-03,
273,-1.406250e-03,
274,-1.562500e-03,
275,-1.406250e-03,
276,-1.250000e-03,
277,-1.406250e-03,
278,-1.406250e-03,
279,-1.406250e-03,
280,-1.406250e-03,
281,-1.562500e-03,
282,-1.406250e-03,
283,-1.562500e-03,
284,-1.093750e-03,
285,-1.093750e-03,
286,-1.093750e-03,
287,-1.093750e-03,
288,-9.375000e-04,
289,-1.250000e-03,
290,-1.406250e-03,
291,-1.250000e-03,
292,-1.406250e-03,
293,-1.406250e-03,
